learning_rate,max_depth,min_data_in_leaf,n_estimators,num_leaves,reg_alpha,reg_lambda,MAE_cv0,MAE_cv1,MAE_cv2,MAE_cv3,MAE_cv4,MAE,MAE_std
0.3,10,5,100,20,0.0,1.0,0.5851660071419298,0.5270730403421797,0.5280495749612619,0.5900889598249441,0.5237824426498524,0.5508320049840336,0.03367171865462845
0.3,10,5,100,20,0.1,0.0,0.6075295737967892,0.5751646330491396,0.5367349531549571,0.6183317690010746,0.5517907528161233,0.5779103363636167,0.034987051734723135
0.3,10,5,100,20,0.1,0.1,0.5726246874586864,0.567984380214847,0.5257468200259632,0.6022787004785453,0.5158284072951536,0.5568925990946391,0.03566073405540998
0.3,10,5,100,20,0.1,0.5,0.5972605624366027,0.5645115128589222,0.5449696850715224,0.6207783412594728,0.5234215868054032,0.5701883376863848,0.039203282969178646
0.3,10,5,100,20,0.1,1.0,0.5826779052241956,0.5407014426815078,0.51316864787401,0.610454265182775,0.5233987406753553,0.5540802003275687,0.04120061334603008
0.3,10,5,100,20,0.5,0.0,0.5735359070129553,0.5414349914452647,0.5301805984952712,0.6005333879082325,0.529149293875959,0.5549668357475366,0.031165425230176146
0.3,10,5,100,20,0.5,0.1,0.5894819070687333,0.5573098093378104,0.5235593855849172,0.5987017162005993,0.5388467755833224,0.5615799187550765,0.03216029917805469
0.3,10,5,100,20,0.5,0.5,0.5656155035856085,0.5510683004725698,0.5200778031361748,0.5917593424782189,0.529023851158456,0.5515089601662057,0.028778376360599156
0.3,10,5,100,20,0.5,1.0,0.5976172672494716,0.5505260447864566,0.5076792328109855,0.5803484775223561,0.5652819949801197,0.560290603469878,0.03421920169480057
0.3,10,5,100,20,1.0,0.0,0.576928986166232,0.5653444435829742,0.5234700820462003,0.5992092889186516,0.5218472423186663,0.5573600086065448,0.0339401754523628
0.3,10,5,100,20,1.0,0.1,0.5840330702838679,0.5479925510595787,0.522079117350136,0.6003384164228472,0.5269693492043236,0.5562825008641507,0.034673020385577395
0.3,10,5,100,20,1.0,0.5,0.5815467334182803,0.5590397124174711,0.547303398524444,0.5721059617267193,0.5395788763662157,0.5599149364906261,0.01724766638606982
0.3,10,5,100,20,1.0,1.0,0.5621777965258282,0.559539103359553,0.5251725846268904,0.5799809179884807,0.526054865581362,0.550585053616423,0.02411538535005105
0.3,10,5,100,30,0.0,0.0,0.6023052001556833,0.5456318191271675,0.5294793544312836,0.617368254947912,0.5412508437961747,0.5672070944916442,0.03971970816485407
0.3,10,5,100,30,0.0,0.1,0.5920945292327974,0.567482930904164,0.5282813089597789,0.6046558317743348,0.5441326514182596,0.567329450457867,0.03189608230369719
0.3,10,5,100,30,0.0,0.5,0.5906102963394984,0.537997482067224,0.5495590944777309,0.6093877536624541,0.5394771121711779,0.5654063477436171,0.03257418342235185
0.3,10,5,100,30,0.0,1.0,0.5793639258247374,0.5312506378293074,0.537397607554811,0.5910916986649757,0.5182869082299332,0.551478155620753,0.031843061197005945
0.3,10,5,100,30,0.1,0.0,0.6156766651663796,0.5619866053082303,0.5405911223765688,0.6131475728161685,0.5471875522395201,0.5757179035813734,0.0361735505037844
0.3,10,5,100,30,0.1,0.1,0.5753895128881622,0.5716224577327207,0.5394549048230312,0.6131797853437734,0.5364365542381568,0.5672166430051688,0.03129275247791161
0.3,10,5,100,30,0.1,0.5,0.5803275449744865,0.5600671135360323,0.5355061346655492,0.6098710147177209,0.5148108941213063,0.5601165404030191,0.03722320686984781
0.3,10,5,100,30,0.1,1.0,0.5712852959621201,0.5366849465470374,0.5279346750239777,0.5907456920697546,0.5164312605690875,0.5486163740343954,0.03120389648789096
0.3,10,5,100,30,0.5,0.0,0.5715794166488277,0.5427740263271301,0.5287934658195071,0.6005333879082325,0.528262530696213,0.554388565479982,0.031214765499398094
0.3,10,5,100,30,0.5,0.1,0.5938141848123114,0.5591530000925241,0.5306630369540302,0.5973173815783824,0.5407324925122686,0.5643360191899033,0.03030920819118072
0.3,10,5,100,30,0.5,0.5,0.565517332324561,0.5538657800589085,0.5230400883051485,0.5896794870201414,0.5249662195179592,0.5514137814453438,0.028167919083850954
0.3,10,5,100,30,0.5,1.0,0.5935677278273629,0.5505260447864566,0.5136315175129331,0.5802971760073319,0.5652819949801197,0.5606608922228408,0.030839403687592304
0.3,10,5,100,30,1.0,0.0,0.576928986166232,0.5653444435829742,0.5252435707904458,0.5992092889186516,0.5218472423186663,0.557714706355394,0.03350392306213294
0.3,10,5,100,30,1.0,0.1,0.5840330702838679,0.5479925510595787,0.522079117350136,0.6003384164228472,0.5269693492043236,0.5562825008641507,0.034673020385577395
0.3,10,5,100,30,1.0,0.5,0.5815467334182803,0.5590397124174711,0.547303398524444,0.5721059617267193,0.5395788763662157,0.5599149364906261,0.01724766638606982
0.3,10,5,100,30,1.0,1.0,0.5621777965258282,0.559539103359553,0.5251725846268904,0.5799809179884807,0.526054865581362,0.550585053616423,0.02411538535005105
0.3,10,5,100,40,0.0,0.0,0.6023052001556833,0.5456318191271675,0.5294793544312836,0.617368254947912,0.5412508437961747,0.5672070944916442,0.03971970816485407
0.3,10,5,100,40,0.0,0.1,0.5920945292327974,0.567482930904164,0.5282813089597789,0.6046558317743348,0.5441326514182596,0.567329450457867,0.03189608230369719
0.3,10,5,100,40,0.0,0.5,0.5906102963394984,0.537997482067224,0.5495590944777309,0.6093877536624541,0.5394771121711779,0.5654063477436171,0.03257418342235185
0.3,10,5,100,40,0.0,1.0,0.5793639258247374,0.5312506378293074,0.537397607554811,0.5910916986649757,0.5182869082299332,0.551478155620753,0.031843061197005945
0.3,10,5,100,40,0.1,0.0,0.6156766651663796,0.5619866053082303,0.5405911223765688,0.6131475728161685,0.5471875522395201,0.5757179035813734,0.0361735505037844
0.3,10,5,100,40,0.1,0.1,0.5753895128881622,0.5716224577327207,0.5394549048230312,0.6131797853437734,0.5364365542381568,0.5672166430051688,0.03129275247791161
0.3,10,5,100,40,0.1,0.5,0.5803275449744865,0.5600671135360323,0.5355061346655492,0.6098710147177209,0.5148108941213063,0.5601165404030191,0.03722320686984781
0.3,10,5,100,40,0.1,1.0,0.5712852959621201,0.5366849465470374,0.5279346750239777,0.5907456920697546,0.5164312605690875,0.5486163740343954,0.03120389648789096
0.3,10,5,100,40,0.5,0.0,0.5715794166488277,0.5427740263271301,0.5287934658195071,0.6005333879082325,0.528262530696213,0.554388565479982,0.031214765499398094
0.3,10,5,100,40,0.5,0.1,0.5938141848123114,0.5591530000925241,0.5306630369540302,0.5973173815783824,0.5407324925122686,0.5643360191899033,0.03030920819118072
0.3,10,5,100,40,0.5,0.5,0.565517332324561,0.5538657800589085,0.5230400883051485,0.5896794870201414,0.5249662195179592,0.5514137814453438,0.028167919083850954
0.3,10,5,100,40,0.5,1.0,0.5935677278273629,0.5505260447864566,0.5136315175129331,0.5802971760073319,0.5652819949801197,0.5606608922228408,0.030839403687592304
0.3,10,5,100,40,1.0,0.0,0.576928986166232,0.5653444435829742,0.5252435707904458,0.5992092889186516,0.5218472423186663,0.557714706355394,0.03350392306213294
0.3,10,5,100,40,1.0,0.1,0.5840330702838679,0.5479925510595787,0.522079117350136,0.6003384164228472,0.5269693492043236,0.5562825008641507,0.034673020385577395
0.3,10,5,100,40,1.0,0.5,0.5815467334182803,0.5590397124174711,0.547303398524444,0.5721059617267193,0.5395788763662157,0.5599149364906261,0.01724766638606982
0.3,10,5,100,40,1.0,1.0,0.5621777965258282,0.559539103359553,0.5251725846268904,0.5799809179884807,0.526054865581362,0.550585053616423,0.02411538535005105
0.3,10,5,200,5,0.0,0.0,0.5767841803372483,0.48752457578406105,0.5083278861871295,0.5735585820296487,0.5256480348889441,0.5343686518454064,0.03963415756421403
0.3,10,5,200,5,0.0,0.1,0.56211968430633,0.4802483339703114,0.5032797930127753,0.5862890938789072,0.5279140134405677,0.5319701837217783,0.04293680578552292
0.3,10,5,200,5,0.0,0.5,0.5549754189298401,0.4779749630345278,0.5174698489094226,0.5988728484950555,0.5265272631351794,0.5351640685008052,0.045026580627676414
0.3,10,5,200,5,0.0,1.0,0.5385674860387082,0.5158306360255417,0.48240763717733026,0.5884437482056577,0.5039058677388752,0.5258310750372226,0.04046257980396771
0.3,10,5,200,5,0.1,0.0,0.5550122154085595,0.4828021696680663,0.4966666431745474,0.5908274477632365,0.5084515027546945,0.5267519957538209,0.04493308152670852
0.3,10,5,200,5,0.1,0.1,0.550953494341032,0.45717114608102594,0.5204185439504888,0.552813513495324,0.5141931974016372,0.5191099790539017,0.038769330061378
0.3,10,5,200,5,0.1,0.5,0.5548711137942081,0.4736057681139338,0.49348987950655265,0.5713419641471156,0.5041633881734493,0.5194944227470518,0.04170348706331055
0.3,10,5,200,5,0.1,1.0,0.531531523479315,0.5146846031898374,0.4673322527647683,0.5851781951182277,0.5266145266509609,0.5250682202406218,0.04212670137658097
0.3,10,5,200,5,0.5,0.0,0.5583073160714024,0.5092354616106874,0.5060297130477445,0.6080643263890964,0.4906779460673761,0.5344629526372614,0.0483417989505778
0.3,10,5,200,5,0.5,0.1,0.5382978820855243,0.4936917170030706,0.5059618649300657,0.6096770900967542,0.5031815364110818,0.5301620181052994,0.04751977384509258
0.3,10,5,200,5,0.5,0.5,0.5347327488591377,0.5150803099523535,0.4671368478612187,0.5579225865599521,0.49731191821985365,0.5144368822905031,0.0347631281898305
0.3,10,5,200,5,0.5,1.0,0.5379159907922738,0.5187612682592276,0.4855179960922826,0.5706773002828379,0.4784781709143201,0.5182701452681884,0.03804213073520514
0.3,10,5,200,5,1.0,0.0,0.5512493149825044,0.5106912184391825,0.4867699090780281,0.5827906656417824,0.5118495095596323,0.5286701235402258,0.038081015673324836
0.3,10,5,200,5,1.0,0.1,0.5434569848333586,0.5047750887091258,0.4901540630636525,0.5814762557478668,0.5102334399724627,0.5260191664652933,0.03662776236599736
0.3,10,5,200,5,1.0,0.5,0.5460390220084643,0.5180426316794502,0.5024069652429819,0.5533006224403209,0.5202326874323129,0.528004385760706,0.02109509108290492
0.3,10,5,200,5,1.0,1.0,0.5777372900568581,0.5072355947241749,0.5044513773826439,0.5839642549024984,0.5158670608582119,0.5378511155848773,0.039539473388976995
0.3,10,5,200,10,0.0,0.0,0.557363116964548,0.5150953409877161,0.5369528768558851,0.5820797140192223,0.515861808654249,0.5414705714963242,0.028607457687868404
0.3,10,5,200,10,0.0,0.1,0.5571408879136694,0.5322371143991347,0.519910651843613,0.5740781101884107,0.49355121067228636,0.5353835950034228,0.031503594990220186
0.3,10,5,200,10,0.0,0.5,0.5557736493641441,0.520085066529971,0.522506897396992,0.5791689279615351,0.5322980969852954,0.5419665276475876,0.02512772025482127
0.3,10,5,200,10,0.0,1.0,0.5531139269917351,0.5149934937904053,0.5073432368445869,0.5594880206978807,0.5320379230808716,0.5333953202810959,0.02285187772582613
0.3,10,5,200,10,0.1,0.0,0.5803346284629798,0.5391959452335278,0.5333232047622372,0.5672308523133247,0.5390239658853397,0.5518217193314818,0.020711199099174245
0.3,10,5,200,10,0.1,0.1,0.5364139215075099,0.5267243211828629,0.5266883767340772,0.5576978653452264,0.5396224503310836,0.537429387020152,0.012714358488077435
0.3,10,5,200,10,0.1,0.5,0.5661119239560415,0.5203927638067944,0.5170023815344533,0.5546668294045194,0.535900785269374,0.5388149367942365,0.021331105873171934
0.3,10,5,200,10,0.1,1.0,0.5489428231298957,0.5188803537944496,0.5083500112618187,0.5728859178606964,0.5437646061197977,0.5385647424333316,0.025559202647341708
0.3,10,5,200,10,0.5,0.0,0.5835857777421599,0.5304924148372344,0.5379949354967686,0.5789382787471262,0.5161556704419399,0.5494334154530458,0.030141041160649154
0.3,10,5,200,10,0.5,0.1,0.5866120171302135,0.5197420705265566,0.519189463831616,0.5786376326635325,0.501875958044716,0.541211428439327,0.038584691594096686
0.3,10,5,200,10,0.5,0.5,0.5594154098193911,0.5377197016367898,0.49533663492730623,0.5808073562182559,0.5190436660048894,0.5384645537213265,0.03342751246489065
0.3,10,5,200,10,0.5,1.0,0.5482308450981523,0.5313910256447143,0.4862890900370275,0.5676387184197444,0.5238697203075439,0.5314838799014365,0.030365219704076234
0.3,10,5,200,10,1.0,0.0,0.5537256561360189,0.5255700454603988,0.5214214005042722,0.5990556893509844,0.5444974125962727,0.5488540408095893,0.031054840826727652
0.3,10,5,200,10,1.0,0.1,0.5613218242353273,0.5265294356163094,0.5121983763522635,0.5903451005391167,0.5338903712326826,0.5448570215951399,0.031076558645857375
0.3,10,5,200,10,1.0,0.5,0.5413257527252413,0.5319363115186081,0.541489900955823,0.5840787429858614,0.530505473829257,0.5458672364029582,0.02196565382848381
0.3,10,5,200,10,1.0,1.0,0.5552126728558989,0.5252983977558083,0.526327614198228,0.5666813718939494,0.5319685039808393,0.5410977121369448,0.018740813297790527
0.3,10,5,200,20,0.0,0.0,0.5782725314805037,0.5568959031436199,0.5265944678839636,0.5841031886192789,0.5329761999191841,0.55576845820931,0.02589000841419327
0.3,10,5,200,20,0.0,0.1,0.5857960366106143,0.5497021561891962,0.5348957499126552,0.58717946641933,0.5489238441803732,0.5612994506624338,0.023741662888661884
0.3,10,5,200,20,0.0,0.5,0.5666641656414579,0.548285318000466,0.5449805201347602,0.6071652335285903,0.5317327572190313,0.5597655989048611,0.029285453737081708
0.3,10,5,200,20,0.0,1.0,0.5848853808607729,0.5272156114190659,0.5280313813337575,0.5900642770391821,0.523798592561884,0.5507990486429325,0.03356786416966601
0.3,10,5,200,20,0.1,0.0,0.6075295737967892,0.5751834807934051,0.5367349531549571,0.6183317690010746,0.5517907528161233,0.5779141059124698,0.03498668296621924
0.3,10,5,200,20,0.1,0.1,0.5726246874586864,0.5679843798458327,0.5257468200259632,0.6022787004785453,0.515828460178915,0.5568926095975886,0.03566071880249
0.3,10,5,200,20,0.1,0.5,0.5972445970158686,0.5645155552020578,0.5449696850715224,0.6207819828339869,0.5234215868054032,0.5701866813857678,0.03920155600641539
0.3,10,5,200,20,0.1,1.0,0.5826813172030225,0.5407514556118862,0.51316864787385,0.6104397130924142,0.5233987406753553,0.5540879748913057,0.041192173982610325
0.3,10,5,200,20,0.5,0.0,0.5735359070129553,0.5414349914452647,0.5301805984952712,0.6005333879082325,0.529149293875959,0.5549668357475366,0.031165425230176146
0.3,10,5,200,20,0.5,0.1,0.5894819070687333,0.5573098093378104,0.5235593855849172,0.5987017162005993,0.5388467755833224,0.5615799187550765,0.03216029917805469
0.3,10,5,200,20,0.5,0.5,0.5656155035856085,0.5510683004725698,0.5200778031360844,0.5917593424782189,0.529023851158456,0.5515089601661876,0.028778376360623834
0.3,10,5,200,20,0.5,1.0,0.5976172672494716,0.5505260447864566,0.5076792328109855,0.5803484775223561,0.5652819949784991,0.5602906034695538,0.03421920169474147
0.3,10,5,200,20,1.0,0.0,0.576928986166232,0.5653444435829742,0.5234700820462003,0.5992092889186516,0.5218472423184043,0.5573600086064924,0.03394017545243134
0.3,10,5,200,20,1.0,0.1,0.5840330702838679,0.5479925510595787,0.522079117350136,0.6003384164228472,0.5269693492043236,0.5562825008641507,0.034673020385577395
0.3,10,5,200,20,1.0,0.5,0.5815467334182803,0.5590397124167953,0.5473033985240829,0.5721059617267193,0.5395788763662157,0.5599149364904188,0.017247666386144393
0.3,10,5,200,20,1.0,1.0,0.5621777965258282,0.559539103359553,0.5251725846268904,0.5799809179884807,0.526054865581362,0.550585053616423,0.02411538535005105
0.3,10,5,200,30,0.0,0.0,0.6021259530477585,0.5457311643685052,0.5294525586551666,0.6173463882715182,0.5412498661032643,0.5671811860892426,0.039666328176011546
0.3,10,5,200,30,0.0,0.1,0.5920394266934366,0.5675896653624952,0.5282104879933069,0.604669857779149,0.5441723441127401,0.5673363563882255,0.03190415810048142
0.3,10,5,200,30,0.0,0.5,0.5903585386798595,0.5381034214247493,0.5495257199614008,0.6093307216535552,0.5394956088836161,0.5653628021206362,0.03248447124163457
0.3,10,5,200,30,0.0,1.0,0.5791915949662249,0.5311674259812044,0.5373224490865796,0.5910783566632106,0.5183051875587164,0.5514130028511872,0.03181801767300519
0.3,10,5,200,30,0.1,0.0,0.6156766651663796,0.5619866053082303,0.5405911223765688,0.6131475728161685,0.5471875522394511,0.5757179035813597,0.036173550503797995
0.3,10,5,200,30,0.1,0.1,0.5753895128881622,0.5716212048972313,0.5394549048230312,0.6131797853437734,0.5364365542381568,0.567216392438071,0.03129270838513722
0.3,10,5,200,30,0.1,0.5,0.5803280596616031,0.5600669770697818,0.5355061346655492,0.6098710147177209,0.5148108941089482,0.5601166160447206,0.03722327678433944
0.3,10,5,200,30,0.1,1.0,0.571264181096222,0.5368285324903387,0.5279346750239777,0.5907456920697546,0.5164312605690875,0.548640868249876,0.0311864033434494
0.3,10,5,200,30,0.5,0.0,0.5715794166488277,0.5427740263270475,0.5287934658195071,0.6005333879082325,0.528262530696213,0.5543885654799656,0.03121476549940578
0.3,10,5,200,30,0.5,0.1,0.5938141848123114,0.5591530000925241,0.5306630369540302,0.5973173815783824,0.5407324925122686,0.5643360191899033,0.03030920819118072
0.3,10,5,200,30,0.5,0.5,0.565517332324561,0.5538657800589085,0.523040088305058,0.5896794870201414,0.5249662195179592,0.5514137814453257,0.02816791908387374
0.3,10,5,200,30,0.5,1.0,0.5935677278273629,0.5505260447864566,0.5136315175129331,0.5802971760073319,0.5652819949784991,0.5606608922225167,0.030839403687531595
0.3,10,5,200,30,1.0,0.0,0.576928986166232,0.5653444435829742,0.5252435707904458,0.5992092889186516,0.5218472423184043,0.5577147063553416,0.033503923062203074
0.3,10,5,200,30,1.0,0.1,0.5840330702838679,0.5479925510595787,0.522079117350136,0.6003384164228472,0.5269693492043236,0.5562825008641507,0.034673020385577395
0.3,10,5,200,30,1.0,0.5,0.5815467334182803,0.5590397124167953,0.5473033985240829,0.5721059617267193,0.5395788763662157,0.5599149364904188,0.017247666386144393
0.3,10,5,200,30,1.0,1.0,0.5621777965258282,0.559539103359553,0.5251725846268904,0.5799809179884807,0.526054865581362,0.550585053616423,0.02411538535005105
0.3,10,5,200,40,0.0,0.0,0.6021259530477585,0.5457311643685052,0.5294525586551666,0.6173463882715182,0.5412498661032643,0.5671811860892426,0.039666328176011546
0.3,10,5,200,40,0.0,0.1,0.5920394266934366,0.5675896653624952,0.5282104879933069,0.604669857779149,0.5441723441127401,0.5673363563882255,0.03190415810048142
0.3,10,5,200,40,0.0,0.5,0.5903585386798595,0.5381034214247493,0.5495257199614008,0.6093307216535552,0.5394956088836161,0.5653628021206362,0.03248447124163457
0.3,10,5,200,40,0.0,1.0,0.5791915949662249,0.5311674259812044,0.5373224490865796,0.5910783566632106,0.5183051875587164,0.5514130028511872,0.03181801767300519
0.3,10,5,200,40,0.1,0.0,0.6156766651663796,0.5619866053082303,0.5405911223765688,0.6131475728161685,0.5471875522394511,0.5757179035813597,0.036173550503797995
0.3,10,5,200,40,0.1,0.1,0.5753895128881622,0.5716212048972313,0.5394549048230312,0.6131797853437734,0.5364365542381568,0.567216392438071,0.03129270838513722
0.3,10,5,200,40,0.1,0.5,0.5803280596616031,0.5600669770697818,0.5355061346655492,0.6098710147177209,0.5148108941089482,0.5601166160447206,0.03722327678433944
0.3,10,5,200,40,0.1,1.0,0.571264181096222,0.5368285324903387,0.5279346750239777,0.5907456920697546,0.5164312605690875,0.548640868249876,0.0311864033434494
0.3,10,5,200,40,0.5,0.0,0.5715794166488277,0.5427740263270475,0.5287934658195071,0.6005333879082325,0.528262530696213,0.5543885654799656,0.03121476549940578
0.3,10,5,200,40,0.5,0.1,0.5938141848123114,0.5591530000925241,0.5306630369540302,0.5973173815783824,0.5407324925122686,0.5643360191899033,0.03030920819118072
0.3,10,5,200,40,0.5,0.5,0.565517332324561,0.5538657800589085,0.523040088305058,0.5896794870201414,0.5249662195179592,0.5514137814453257,0.02816791908387374
0.3,10,5,200,40,0.5,1.0,0.5935677278273629,0.5505260447864566,0.5136315175129331,0.5802971760073319,0.5652819949784991,0.5606608922225167,0.030839403687531595
0.3,10,5,200,40,1.0,0.0,0.576928986166232,0.5653444435829742,0.5252435707904458,0.5992092889186516,0.5218472423184043,0.5577147063553416,0.033503923062203074
0.3,10,5,200,40,1.0,0.1,0.5840330702838679,0.5479925510595787,0.522079117350136,0.6003384164228472,0.5269693492043236,0.5562825008641507,0.034673020385577395
0.3,10,5,200,40,1.0,0.5,0.5815467334182803,0.5590397124167953,0.5473033985240829,0.5721059617267193,0.5395788763662157,0.5599149364904188,0.017247666386144393
0.3,10,5,200,40,1.0,1.0,0.5621777965258282,0.559539103359553,0.5251725846268904,0.5799809179884807,0.526054865581362,0.550585053616423,0.02411538535005105
0.3,10,5,300,5,0.0,0.0,0.5767874216640492,0.4875257381400435,0.5083279461054672,0.5735590182494457,0.5256461684016586,0.5343692585121327,0.039634882008271005
0.3,10,5,300,5,0.0,0.1,0.5621221494211652,0.48025402726616406,0.5032787726010004,0.5862907734431808,0.5279098889677968,0.5319711223398614,0.042936323209332924
0.3,10,5,300,5,0.0,0.5,0.5549801116363056,0.4779792056770873,0.5174741060716505,0.5988637432863915,0.5265291803936459,0.5351652694130161,0.0450220188509523
0.3,10,5,300,5,0.0,1.0,0.538571141958143,0.5158309479363634,0.48241034296042756,0.5884458500648955,0.5039027957046497,0.5258322157248958,0.040463351631492644
0.3,10,5,300,5,0.1,0.0,0.5550122154085595,0.4828021696680663,0.4966666431745474,0.5908274477632365,0.5084515027546945,0.5267519957538209,0.04493308152670852
0.3,10,5,300,5,0.1,0.1,0.550953494341032,0.45717114608102594,0.5204185439504888,0.552813513495324,0.5141931974016372,0.5191099790539017,0.038769330061378
0.3,10,5,300,5,0.1,0.5,0.5548711137942081,0.4736057681139338,0.49348987950655265,0.5713419641471156,0.5041633881734493,0.5194944227470518,0.04170348706331055
0.3,10,5,300,5,0.1,1.0,0.531531523479315,0.5146846031898374,0.4673322527647683,0.5851781951182277,0.5266145266509609,0.5250682202406218,0.04212670137658097
0.3,10,5,300,5,0.5,0.0,0.5583073160714024,0.5092354616106874,0.5060297130477445,0.6080643263890964,0.4906779460673761,0.5344629526372614,0.0483417989505778
0.3,10,5,300,5,0.5,0.1,0.5382978820855243,0.4936917170030706,0.5059618649300657,0.6096770900967542,0.5031815364110818,0.5301620181052994,0.04751977384509258
0.3,10,5,300,5,0.5,0.5,0.5347327488591377,0.5150803099523535,0.4671368478612187,0.5579225865599521,0.49731191821985365,0.5144368822905031,0.0347631281898305
0.3,10,5,300,5,0.5,1.0,0.5379159907922738,0.5187612682592276,0.4855179960922826,0.5706773002828379,0.4784781709143201,0.5182701452681884,0.03804213073520514
0.3,10,5,300,5,1.0,0.0,0.5512493149825044,0.5106912184391825,0.4867699090780281,0.5827906656417824,0.5118495095596323,0.5286701235402258,0.038081015673324836
0.3,10,5,300,5,1.0,0.1,0.5434569848333586,0.5047750887091258,0.4901540630636525,0.5814762557478668,0.5102334399724627,0.5260191664652933,0.03662776236599736
0.3,10,5,300,5,1.0,0.5,0.5460390220084643,0.5180426316794502,0.5024069652429819,0.5533006224403209,0.5202326874323129,0.528004385760706,0.02109509108290492
0.3,10,5,300,5,1.0,1.0,0.5777372900568581,0.5072355947241749,0.5044513773826439,0.5839642549024984,0.5158670608582119,0.5378511155848773,0.039539473388976995
0.3,10,5,300,10,0.0,0.0,0.557363032805783,0.5150955045578288,0.5369528717273626,0.5820794868903671,0.5158616967191969,0.5414705185401077,0.028607352946848894
0.3,10,5,300,10,0.0,0.1,0.557140875781431,0.532233601010423,0.5199110076233219,0.5740779977024147,0.4935513203687577,0.5353829604972697,0.031503566022645306
0.3,10,5,300,10,0.0,0.5,0.5557728114013831,0.5200846642598562,0.5225053690503068,0.579168893296584,0.5322981157608988,0.5419659707538058,0.0251279739886636
0.3,10,5,300,10,0.0,1.0,0.5531105404102916,0.5149993607009643,0.5073425447912545,0.5594874588694138,0.5320381616444735,0.5333956132832796,0.022849999560110787
0.3,10,5,300,10,0.1,0.0,0.5803346284629798,0.5391959452335278,0.5333232047622372,0.5672308523133247,0.5390239658853397,0.5518217193314818,0.020711199099174245
0.3,10,5,300,10,0.1,0.1,0.5364139215075099,0.5267243211828629,0.5266883767340772,0.5576978653452264,0.5396224503310836,0.537429387020152,0.012714358488077435
0.3,10,5,300,10,0.1,0.5,0.5661119239560415,0.5203927638067944,0.5170023815344533,0.5546668294045194,0.535900785269374,0.5388149367942365,0.021331105873171934
0.3,10,5,300,10,0.1,1.0,0.5489428231298957,0.5188803537944496,0.5083500112618187,0.5728859178606964,0.5437646061197977,0.5385647424333316,0.025559202647341708
0.3,10,5,300,10,0.5,0.0,0.5835857777421599,0.5304924148372344,0.5379949354967686,0.5789382787471262,0.5161556704419399,0.5494334154530458,0.030141041160649154
0.3,10,5,300,10,0.5,0.1,0.5866120171302135,0.5197420705265566,0.519189463831616,0.5786376326635325,0.501875958044716,0.541211428439327,0.038584691594096686
0.3,10,5,300,10,0.5,0.5,0.5594154098193911,0.5377197016367898,0.49533663492730623,0.5808073562182559,0.5190436660048894,0.5384645537213265,0.03342751246489065
0.3,10,5,300,10,0.5,1.0,0.5482308450981523,0.5313910256447143,0.4862890900370275,0.5676387184197444,0.5238697203075439,0.5314838799014365,0.030365219704076234
0.3,10,5,300,10,1.0,0.0,0.5537256561360189,0.5255700454603988,0.5214214005042722,0.5990556893509844,0.5444974125962727,0.5488540408095893,0.031054840826727652
0.3,10,5,300,10,1.0,0.1,0.5613218242353273,0.5265294356163094,0.5121983763522635,0.5903451005391167,0.5338903712326826,0.5448570215951399,0.031076558645857375
0.3,10,5,300,10,1.0,0.5,0.5413257527252413,0.5319363115186081,0.541489900955823,0.5840787429858614,0.530505473829257,0.5458672364029582,0.02196565382848381
0.3,10,5,300,10,1.0,1.0,0.5552126728558989,0.5252983977558083,0.526327614198228,0.5666813718939494,0.5319685039808393,0.5410977121369448,0.018740813297790527
0.3,10,5,300,20,0.0,0.0,0.5782673485174284,0.5568993720138279,0.5265942091448651,0.5841028635493009,0.5329763570937674,0.5557680300638379,0.025888869412933693
0.3,10,5,300,20,0.0,0.1,0.5857947538315716,0.5497042076006937,0.5348956080676296,0.5871791302157208,0.5489240901856565,0.5612995579802545,0.023740997259137094
0.3,10,5,300,20,0.0,0.5,0.5666592618922927,0.5482835857018218,0.5449803654034832,0.6071648927210402,0.5317329379671635,0.5597642087371603,0.029285173168887388
0.3,10,5,300,20,0.0,1.0,0.584872816863052,0.5272189791429605,0.5280318696719901,0.5900635238355616,0.5237983763103795,0.5507971131647887,0.03356382388997476
0.3,10,5,300,20,0.1,0.0,0.6075295737967892,0.5751834807934051,0.5367349531549571,0.6183317690010746,0.5517907528161233,0.5779141059124698,0.03498668296621924
0.3,10,5,300,20,0.1,0.1,0.5726246874586864,0.5679843798458327,0.5257468200259632,0.6022787004785453,0.515828460178915,0.5568926095975886,0.03566071880249
0.3,10,5,300,20,0.1,0.5,0.5972445970158686,0.5645155552020578,0.5449696850715224,0.6207819828339869,0.5234215868054032,0.5701866813857678,0.03920155600641539
0.3,10,5,300,20,0.1,1.0,0.5826813172030225,0.5407514556118862,0.51316864787385,0.6104397130924142,0.5233987406753553,0.5540879748913057,0.041192173982610325
0.3,10,5,300,20,0.5,0.0,0.5735359070129553,0.5414349914452647,0.5301805984952712,0.6005333879082325,0.529149293875959,0.5549668357475366,0.031165425230176146
0.3,10,5,300,20,0.5,0.1,0.5894819070687333,0.5573098093378104,0.5235593855849172,0.5987017162005993,0.5388467755833224,0.5615799187550765,0.03216029917805469
0.3,10,5,300,20,0.5,0.5,0.5656155035856085,0.5510683004725698,0.5200778031360844,0.5917593424782189,0.529023851158456,0.5515089601661876,0.028778376360623834
0.3,10,5,300,20,0.5,1.0,0.5976172672494716,0.5505260447864566,0.5076792328109855,0.5803484775223561,0.5652819949784991,0.5602906034695538,0.03421920169474147
